--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from low-res turbsim run
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       -8.97005   141.00000
--------Time Series-------------------------------------------------------------
Elapsed Time         Point01u             Point01v           Point01w
         (s)            (m/s)                (m/s)              (m/s)
	0.00			  5.29431			  -0.03615			 -0.13222
	0.30			  5.00096			  0.02636			 -0.14462
	0.60			  4.90311			  0.07468			 -0.11283
	0.90			  4.93356			  -0.01645			 -0.24702
	1.20			  4.85627			  0.09843			 -0.26664
	1.50			  4.99401			  0.12753			 -0.19906
	1.80			  4.81647			  0.18437			 -0.07873
	2.10			  4.81954			  0.33073			 -0.07970
	2.40			  5.06732			  0.47062			 -0.11643
	2.70			  5.00328			  0.41941			 -0.03650
	3.00			  5.05274			  0.36474			 -0.05276
	3.30			  5.08543			  0.36787			 -0.24633
	3.60			  4.98757			  0.29013			 -0.06717
	3.90			  5.02049			  0.19901			 -0.11767
	4.20			  4.85261			  0.09051			 -0.35820
	4.50			  4.66535			  0.02886			 -0.43020
	4.80			  4.87101			  0.03727			 -0.22121
	5.10			  4.94717			  0.01423			 0.05964
	5.40			  5.11902			  0.06478			 -0.04568
	5.70			  5.16047			  0.38576			 -0.13348
	6.00			  5.24778			  0.23111			 0.08547
	6.30			  5.22900			  0.17701			 0.06122
	6.60			  5.43406			  -0.01147			 0.03066
	6.90			  5.52474			  0.00260			 -0.09684
	7.20			  5.65521			  0.07152			 0.02262
	7.50			  5.51247			  0.20092			 0.16468
	7.80			  5.50805			  0.00785			 0.42906
	8.10			  5.41910			  -0.26228			 0.39950
	8.40			  5.34728			  -0.36833			 0.49741
	8.70			  5.39261			  -0.05633			 0.10006
	9.00			  5.41050			  0.11894			 0.05073
	9.30			  5.54830			  0.20253			 0.03272
	9.60			  5.58436			  0.24429			 0.04946
	9.90			  5.48060			  0.34197			 0.25773
	10.20			  5.33621			  0.48305			 0.04327
	10.50			  5.44775			  0.42528			 0.21674
	10.80			  5.52361			  0.35580			 0.26880
	11.10			  5.54411			  0.06749			 0.44855
	11.40			  5.54651			  0.24813			 0.45212
	11.70			  5.47977			  0.23546			 0.38081
	12.00			  5.36838			  0.08869			 0.38953
	12.30			  5.56768			  0.07706			 0.38493
	12.60			  5.59626			  0.08228			 0.27851
	12.90			  5.49182			  -0.07806			 0.20186
	13.20			  5.34975			  -0.12769			 0.17378
	13.50			  5.21920			  -0.47734			 0.24792
	13.80			  5.26857			  -0.29682			 0.11201
	14.10			  5.41199			  -0.26529			 0.11302
	14.40			  5.34810			  -0.48408			 0.05218
	14.70			  5.21972			  -0.27307			 0.13629
	15.00			  5.15822			  -0.28031			 0.03933
	15.30			  4.99475			  -0.24412			 -0.22835
	15.60			  4.89802			  -0.17494			 -0.28496
	15.90			  4.77173			  -0.12978			 -0.46840
	16.20			  4.83024			  -0.06202			 -0.33705
	16.50			  4.82238			  -0.14230			 -0.15815
	16.80			  4.97710			  -0.27360			 -0.37221
	17.10			  5.23034			  -0.58674			 -0.42742
	17.40			  5.17670			  -0.37972			 -0.30902
	17.70			  5.16900			  -0.29068			 -0.32417
	18.00			  5.07488			  -0.32243			 -0.19826
	18.30			  5.22585			  -0.21312			 0.07664
	18.60			  4.97081			  -0.02834			 0.05607
	18.90			  5.20393			  -0.23795			 0.13507
	19.20			  5.43825			  -0.47651			 0.14892
	19.50			  5.28840			  -0.19625			 -0.08713
	19.80			  5.14139			  -0.28475			 -0.22655
	20.10			  5.18516			  -0.16030			 0.00779
